,unit,cycle,m6,os2
14783,74,20,21.61,-0.0005
14784,74,21,21.61,0.0002
14785,74,22,21.61,-0.0004
14786,74,23,21.61,-0.0001
14787,74,24,21.61,-0.0003
14788,74,25,21.61,-0.0003
14789,74,26,21.6,-0.0002
14790,74,27,21.61,-0.0004
14791,74,28,21.61,-0.0
14792,74,29,21.61,0.0001
14793,74,30,21.61,-0.0002
14794,74,31,21.61,0.0003
14795,74,32,21.61,0.0004
14796,74,33,21.61,0.0
14797,74,34,21.61,0.0004
14798,74,35,21.61,0.0001
14799,74,36,21.61,-0.0004
14800,74,37,21.61,0.0003
14801,74,38,21.61,0.0001
14802,74,39,21.61,0.0002
14803,74,40,21.61,0.0002
14804,74,41,21.61,-0.0004
14805,74,42,21.61,-0.0002
14806,74,43,21.61,0.0003
14807,74,44,21.61,0.0002
14808,74,45,21.61,-0.0003
14809,74,46,21.61,-0.0005
14810,74,47,21.61,0.0001
14811,74,48,21.61,-0.0001
14812,74,49,21.61,-0.0003
14813,74,50,21.61,-0.0003
14814,74,51,21.61,-0.0003
14815,74,52,21.61,0.0001
14816,74,53,21.61,-0.0001
14817,74,54,21.61,-0.0006
14818,74,55,21.61,-0.0004
14819,74,56,21.61,-0.0006
14820,74,57,21.61,0.0002
14821,74,58,21.61,0.0002
14822,74,59,21.61,0.0001
14823,74,60,21.61,0.0002
14824,74,61,21.61,-0.0003
14825,74,62,21.61,0.0001
14826,74,63,21.61,-0.0004
14827,74,64,21.61,0.0001
14828,74,65,21.61,0.0001
14829,74,66,21.61,-0.0005
14830,74,67,21.61,0.0001
14831,74,68,21.61,0.0003
14832,74,69,21.61,-0.0004
14833,74,70,21.61,-0.0
14834,74,71,21.61,0.0002
14835,74,72,21.61,0.0002
14836,74,73,21.61,-0.0003
14837,74,74,21.61,0.0003
14838,74,75,21.61,0.0002
14839,74,76,21.61,-0.0003
14840,74,77,21.61,-0.0003
14841,74,78,21.61,0.0004
14842,74,79,21.61,-0.0003
14843,74,80,21.61,-0.0002
14844,74,81,21.61,-0.0004
14845,74,82,21.61,-0.0003
14846,74,83,21.61,0.0001
14847,74,84,21.61,0.0004
14848,74,85,21.61,-0.0002
14849,74,86,21.61,-0.0002
14850,74,87,21.61,0.0004
14851,74,88,21.61,0.0002
14852,74,89,21.61,0.0004
14853,74,90,21.61,0.0002
14854,74,91,21.61,-0.0005
14855,74,92,21.61,0.0
14856,74,93,21.61,0.0003
14857,74,94,21.61,0.0001
14858,74,95,21.61,0.0003
14859,74,96,21.61,-0.0001
14860,74,97,21.61,0.0003
14861,74,98,21.61,0.0001
14862,74,99,21.61,-0.0001
14863,74,100,21.61,0.0002
14864,74,101,21.61,-0.0004
14865,74,102,21.61,0.0004
14866,74,103,21.61,-0.0003
14867,74,104,21.61,-0.0004
14868,74,105,21.61,0.0002
14869,74,106,21.61,-0.0
14870,74,107,21.61,-0.0004
14871,74,108,21.61,-0.0001
14872,74,109,21.61,0.0001
14873,74,110,21.61,0.0003
14874,74,111,21.61,-0.0002
14875,74,112,21.61,-0.0002
14876,74,113,21.61,0.0002
14877,74,114,21.61,0.0004
14878,74,115,21.61,-0.0002
14879,74,116,21.61,-0.0002
14880,74,117,21.61,0.0004
14881,74,118,21.61,-0.0003
14882,74,119,21.61,0.0001
14883,74,120,21.61,-0.0
14884,74,121,21.61,-0.0003
14885,74,122,21.61,0.0004
14886,74,123,21.61,0.0002
14887,74,124,21.61,-0.0004
14888,74,125,21.61,-0.0004
14889,74,126,21.61,0.0002
14890,74,127,21.61,0.0002
14891,74,128,21.61,-0.0001
14892,74,129,21.61,-0.0004
14893,74,130,21.61,-0.0001
14894,74,131,21.61,-0.0004
14895,74,132,21.61,0.0002
14896,74,133,21.61,-0.0004
14897,74,134,21.61,-0.0005
14898,74,135,21.61,-0.0002
14899,74,136,21.61,0.0001
14900,74,137,21.61,-0.0004
14901,74,138,21.61,-0.0
14902,74,139,21.61,-0.0003
14903,74,140,21.61,-0.0001
14904,74,141,21.61,-0.0005
14905,74,142,21.61,0.0003
14906,74,143,21.61,-0.0005
14907,74,144,21.61,0.0003
14908,74,145,21.61,-0.0002
14909,74,146,21.61,0.0002
14910,74,147,21.61,0.0002
14911,74,148,21.61,-0.0
14912,74,149,21.61,-0.0003
14913,74,150,21.61,0.0002
14914,74,151,21.61,0.0004
14915,74,152,21.61,-0.0004
14916,74,153,21.61,-0.0003
14917,74,154,21.61,-0.0005
14918,74,155,21.61,0.0002
14919,74,156,21.61,0.0002
14920,74,157,21.61,0.0004
14921,74,158,21.61,-0.0005
14922,74,159,21.61,0.0004
14923,74,160,21.61,-0.0003
14924,74,161,21.61,0.0003
14925,74,162,21.61,-0.0002
14926,74,163,21.61,-0.0002
14927,74,164,21.61,-0.0001
14928,74,165,21.61,0.0002
14929,74,166,21.61,0.0003
14930,75,1,21.61,0.0004
14931,75,2,21.61,-0.0003
14932,75,3,21.61,-0.0002
14933,75,4,21.61,-0.0005
14934,75,5,21.61,0.0003
14935,75,6,21.61,-0.0
14936,75,7,21.61,-0.0002
14937,75,8,21.61,0.0004
14938,75,9,21.61,0.0
14939,75,10,21.61,0.0003
14940,75,11,21.61,-0.0005
14941,75,12,21.61,-0.0001
14942,75,13,21.61,-0.0
14943,75,14,21.61,0.0001
14944,75,15,21.61,0.0003
14945,75,16,21.61,-0.0002
14946,75,17,21.61,-0.0001
14947,75,18,21.61,0.0001
14948,75,19,21.61,-0.0005
14949,75,20,21.61,0.0002
14950,75,21,21.61,-0.0004
14951,75,22,21.61,0.0003
14952,75,23,21.61,0.0004
14953,75,24,21.61,-0.0002
14954,75,25,21.61,0.0003
14955,75,26,21.61,0.0001
14956,75,27,21.61,-0.0003
14957,75,28,21.61,-0.0002
14958,75,29,21.61,-0.0001
14959,75,30,21.61,-0.0004
14960,75,31,21.61,-0.0004
14961,75,32,21.61,0.0003
14962,75,33,21.61,-0.0003
14963,75,34,21.61,-0.0004
14964,75,35,21.61,-0.0002
14965,75,36,21.61,0.0003
14966,75,37,21.61,0.0005
14967,75,38,21.61,-0.0002
14968,75,39,21.61,-0.0002
14969,75,40,21.61,0.0002
14970,75,41,21.61,0.0002
14971,75,42,21.61,-0.0004
14972,75,43,21.61,-0.0003
14973,75,44,21.61,0.0003
14974,75,45,21.61,-0.0004
14975,75,46,21.61,-0.0004
14976,75,47,21.61,-0.0004
14977,75,48,21.61,0.0001
14978,75,49,21.61,-0.0001
14979,75,50,21.61,-0.0003
14980,75,51,21.61,0.0005
14981,75,52,21.61,0.0002
14982,75,53,21.61,-0.0005
14983,75,54,21.61,0.0004
14984,75,55,21.61,-0.0001
14985,75,56,21.61,0.0001
14986,75,57,21.61,-0.0004
14987,75,58,21.61,0.0002
14988,75,59,21.61,0.0001
14989,75,60,21.61,0.0001
14990,75,61,21.61,0.0001
14991,75,62,21.61,-0.0004
14992,75,63,21.61,-0.0003
14993,75,64,21.61,0.0004
14994,75,65,21.61,0.0001
14995,75,66,21.61,0.0002
14996,75,67,21.61,0.0001
14997,75,68,21.61,-0.0005
14998,75,69,21.61,0.0003
14999,75,70,21.61,-0.0001
15000,75,71,21.61,0.0003
15001,75,72,21.61,-0.0004
15002,75,73,21.61,0.0001
15003,75,74,21.61,-0.0003
15004,75,75,21.61,0.0001
15005,75,76,21.61,0.0002
15006,75,77,21.61,-0.0003
15007,75,78,21.61,0.0002
15008,75,79,21.61,0.0001
15009,75,80,21.61,-0.0002
15010,75,81,21.61,0.0004
15011,75,82,21.61,-0.0005
15012,75,83,21.61,-0.0002
15013,75,84,21.61,0.0004
15014,75,85,21.61,-0.0002
15015,75,86,21.61,0.0001
15016,75,87,21.61,-0.0004
15017,75,88,21.61,-0.0001
15018,75,89,21.61,0.0001
15019,75,90,21.61,-0.0001
15020,75,91,21.61,0.0003
15021,75,92,21.61,0.0001
15022,75,93,21.61,-0.0002
15023,75,94,21.61,-0.0
15024,75,95,21.61,0.0004
15025,75,96,21.61,-0.0001
15026,75,97,21.61,0.0002
15027,75,98,21.61,0.0004
15028,75,99,21.61,0.0004
15029,75,100,21.61,-0.0002
15030,75,101,21.61,0.0
15031,75,102,21.61,0.0002
15032,75,103,21.61,-0.0003
15033,75,104,21.61,-0.0004
15034,75,105,21.61,0.0001
15035,75,106,21.61,0.0004
15036,75,107,21.61,0.0002
15037,75,108,21.61,-0.0002
15038,75,109,21.61,0.0
15039,75,110,21.61,0.0003
15040,75,111,21.61,-0.0004
15041,75,112,21.61,-0.0003
15042,75,113,21.61,-0.0002
15043,75,114,21.61,0.0003
15044,75,115,21.61,-0.0004
15045,75,116,21.61,0.0
15046,75,117,21.61,-0.0001
15047,75,118,21.61,-0.0001
15048,75,119,21.61,-0.0002
15049,75,120,21.61,-0.0002
15050,75,121,21.61,0.0004
15051,75,122,21.61,0.0004
15052,75,123,21.61,0.0004
15053,75,124,21.61,0.0001
15054,75,125,21.61,-0.0001
15055,75,126,21.61,0.0004
15056,75,127,21.61,0.0002
15057,75,128,21.61,0.0005
15058,75,129,21.61,-0.0002
15059,75,130,21.61,-0.0004
15060,75,131,21.61,0.0003
15061,75,132,21.61,0.0002
15062,75,133,21.61,0.0005
15063,75,134,21.61,-0.0004
15064,75,135,21.61,0.0001
15065,75,136,21.61,-0.0001
15066,75,137,21.61,-0.0001
15067,75,138,21.61,0.0004
15068,75,139,21.61,-0.0001
15069,75,140,21.61,0.0004
15070,75,141,21.61,-0.0001
15071,75,142,21.61,-0.0
15072,75,143,21.61,-0.0002
15073,75,144,21.61,-0.0005
15074,75,145,21.61,0.0003
15075,75,146,21.61,-0.0001
15076,75,147,21.61,-0.0004
15077,75,148,21.61,-0.0001
15078,75,149,21.61,-0.0001
15079,75,150,21.61,0.0004
15080,75,151,21.61,-0.0
15081,75,152,21.61,0.0003
15082,75,153,21.61,-0.0003
15083,75,154,21.61,-0.0005
15084,75,155,21.61,-0.0004
15085,75,156,21.61,-0.0001
15086,75,157,21.61,0.0001
15087,75,158,21.61,-0.0004
15088,75,159,21.61,0.0004
15089,75,160,21.61,-0.0002
15090,75,161,21.61,-0.0005
15091,75,162,21.61,-0.0005
15092,75,163,21.61,-0.0005
15093,75,164,21.61,-0.0001
15094,75,165,21.61,0.0001
15095,75,166,21.61,-0.0004
15096,75,167,21.61,-0.0002
15097,75,168,21.61,0.0004
15098,75,169,21.61,0.0
15099,75,170,21.61,-0.0004
15100,75,171,21.61,-0.0
15101,75,172,21.61,-0.0005
15102,75,173,21.61,0.0004
15103,75,174,21.61,0.0004
15104,75,175,21.61,-0.0002
15105,75,176,21.61,0.0005
15106,75,177,21.61,0.0002
15107,75,178,21.61,0.0
15108,75,179,21.61,0.0
15109,75,180,21.61,-0.0003
15110,75,181,21.61,-0.0005
15111,75,182,21.61,0.0002
15112,75,183,21.61,-0.0001
15113,75,184,21.61,0.0001
15114,75,185,21.61,0.0002
15115,75,186,21.61,-0.0001
15116,75,187,21.61,-0.0003
15117,75,188,21.61,0.0004
15118,75,189,21.61,-0.0005
15119,75,190,21.61,-0.0001
15120,75,191,21.61,-0.0003
15121,75,192,21.61,0.0002
15122,75,193,21.61,-0.0002
15123,75,194,21.61,-0.0003
15124,75,195,21.61,-0.0003
15125,75,196,21.61,-0.0005
15126,75,197,21.61,0.0001
15127,75,198,21.61,0.0002
15128,75,199,21.61,0.0002
15129,75,200,21.61,0.0004
15130,75,201,21.61,-0.0005
15131,75,202,21.61,0.0003
15132,75,203,21.61,-0.0005
15133,75,204,21.61,-0.0
15134,75,205,21.61,0.0002
15135,75,206,21.61,0.0001
15136,75,207,21.61,-0.0001
15137,75,208,21.61,0.0004
15138,75,209,21.61,0.0004
15139,75,210,21.61,-0.0003
15140,75,211,21.61,0.0003
15141,75,212,21.61,-0.0002
15142,75,213,21.61,-0.0003
15143,75,214,21.61,0.0003
15144,75,215,21.61,-0.0
15145,75,216,21.61,0.0003
15146,75,217,21.61,-0.0002
15147,75,218,21.61,-0.0
15148,75,219,21.61,0.0001
15149,75,220,21.61,0.0004
15150,75,221,21.61,0.0001
15151,75,222,21.61,0.0003
15152,75,223,21.61,0.0
15153,75,224,21.61,0.0001
15154,75,225,21.61,0.0
15155,75,226,21.61,-0.0004
15156,75,227,21.61,-0.0002
15157,75,228,21.61,-0.0001
15158,75,229,21.61,0.0001
15159,76,1,21.61,0.0
15160,76,2,21.61,-0.0002
15161,76,3,21.61,-0.0004
15162,76,4,21.61,0.0001
15163,76,5,21.61,0.0004
15164,76,6,21.61,0.0001
15165,76,7,21.61,-0.0004
15166,76,8,21.61,-0.0003
15167,76,9,21.61,-0.0003
15168,76,10,21.61,0.0004
15169,76,11,21.61,0.0003
15170,76,12,21.61,-0.0001
15171,76,13,21.61,-0.0001
15172,76,14,21.61,0.0001
15173,76,15,21.61,-0.0001
15174,76,16,21.61,0.0005
15175,76,17,21.61,0.0001
15176,76,18,21.61,0.0002
15177,76,19,21.61,0.0005
15178,76,20,21.61,-0.0004
15179,76,21,21.61,-0.0003
15180,76,22,21.61,0.0001
15181,76,23,21.61,0.0003
15182,76,24,21.61,-0.0002
15183,76,25,21.61,0.0003
15184,76,26,21.61,-0.0002
15185,76,27,21.61,0.0001
15186,76,28,21.61,0.0005
15187,76,29,21.61,-0.0003
15188,76,30,21.61,-0.0001
15189,76,31,21.61,-0.0003
15190,76,32,21.61,-0.0004
15191,76,33,21.61,0.0002
15192,76,34,21.61,0.0001
15193,76,35,21.61,0.0001
15194,76,36,21.61,-0.0
15195,76,37,21.61,0.0002
15196,76,38,21.61,0.0003
15197,76,39,21.61,0.0002
15198,76,40,21.61,0.0003
15199,76,41,21.61,0.0001
15200,76,42,21.61,0.0004
15201,76,43,21.61,-0.0003
15202,76,44,21.61,0.0004
15203,76,45,21.61,-0.0003
15204,76,46,21.61,0.0003
15205,76,47,21.61,-0.0003
15206,76,48,21.61,0.0004
15207,76,49,21.61,-0.0002
15208,76,50,21.61,0.0005
15209,76,51,21.61,-0.0001
15210,76,52,21.61,-0.0001
15211,76,53,21.61,-0.0003
15212,76,54,21.61,-0.0003
15213,76,55,21.61,-0.0003
15214,76,56,21.61,-0.0004
15215,76,57,21.61,0.0005
15216,76,58,21.61,-0.0002
15217,76,59,21.61,0.0005
15218,76,60,21.61,-0.0002
15219,76,61,21.61,-0.0003
15220,76,62,21.61,0.0
15221,76,63,21.61,-0.0
15222,76,64,21.61,-0.0002
15223,76,65,21.61,0.0003
15224,76,66,21.61,0.0002
15225,76,67,21.61,0.0004
15226,76,68,21.61,0.0001
15227,76,69,21.61,0.0
15228,76,70,21.61,-0.0002
15229,76,71,21.61,-0.0003
15230,76,72,21.61,-0.0002
15231,76,73,21.61,0.0004
15232,76,74,21.61,-0.0002
15233,76,75,21.61,-0.0004
15234,76,76,21.61,-0.0002
15235,76,77,21.61,0.0005
15236,76,78,21.61,-0.0004
15237,76,79,21.61,0.0001
15238,76,80,21.61,-0.0
15239,76,81,21.61,0.0004
15240,76,82,21.61,0.0002
15241,76,83,21.61,0.0002
15242,76,84,21.61,-0.0002
15243,76,85,21.61,-0.0001
15244,76,86,21.61,-0.0003
15245,76,87,21.61,-0.0003
15246,76,88,21.61,0.0003
15247,76,89,21.61,0.0001
15248,76,90,21.61,-0.0003
15249,76,91,21.61,-0.0001
15250,76,92,21.61,-0.0
15251,76,93,21.61,-0.0003
15252,76,94,21.61,0.0005
15253,76,95,21.61,-0.0
15254,76,96,21.61,-0.0002
15255,76,97,21.61,-0.0002
15256,76,98,21.61,-0.0002
15257,76,99,21.61,0.0
15258,76,100,21.61,-0.0004
15259,76,101,21.61,0.0002
15260,76,102,21.61,0.0003
15261,76,103,21.61,-0.0002
15262,76,104,21.61,-0.0003
15263,76,105,21.61,0.0004
15264,76,106,21.61,-0.0002
15265,76,107,21.61,0.0003
15266,76,108,21.61,0.0
15267,76,109,21.61,0.0001
15268,76,110,21.61,-0.0
15269,76,111,21.61,0.0004
15270,76,112,21.61,0.0003
15271,76,113,21.61,-0.0002
15272,76,114,21.61,-0.0
15273,76,115,21.61,-0.0002
15274,76,116,21.61,0.0004
15275,76,117,21.61,0.0004
15276,76,118,21.61,0.0002
15277,76,119,21.61,-0.0004
15278,76,120,21.61,-0.0003
15279,76,121,21.61,0.0002
15280,76,122,21.61,-0.0001
15281,76,123,21.61,0.0002
15282,76,124,21.61,-0.0001
15283,76,125,21.61,-0.0003
15284,76,126,21.61,-0.0003
15285,76,127,21.61,-0.0002
15286,76,128,21.61,-0.0003
15287,76,129,21.61,-0.0002
15288,76,130,21.61,0.0002
15289,76,131,21.61,0.0005
15290,76,132,21.61,-0.0
15291,76,133,21.61,0.0
15292,76,134,21.61,-0.0002
15293,76,135,21.61,-0.0001
15294,76,136,21.61,0.0004
15295,76,137,21.61,-0.0001
15296,76,138,21.61,-0.0001
15297,76,139,21.61,0.0002
15298,76,140,21.61,0.0002
15299,76,141,21.61,-0.0002
15300,76,142,21.61,-0.0004
15301,76,143,21.61,-0.0003
15302,76,144,21.61,0.0001
15303,76,145,21.61,0.0003
15304,76,146,21.61,0.0
15305,76,147,21.61,0.0003
15306,76,148,21.61,-0.0004
15307,76,149,21.61,-0.0001
15308,76,150,21.61,0.0004
15309,76,151,21.61,-0.0001
15310,76,152,21.61,-0.0001
15311,76,153,21.61,0.0003
15312,76,154,21.61,0.0005
15313,76,155,21.61,0.0005
15314,76,156,21.61,-0.0
15315,76,157,21.61,-0.0001
15316,76,158,21.61,-0.0001
15317,76,159,21.61,-0.0004
15318,76,160,21.61,0.0001
15319,76,161,21.61,0.0003
15320,76,162,21.61,0.0001
15321,76,163,21.61,-0.0001
15322,76,164,21.61,-0.0004
15323,76,165,21.61,0.0002
15324,76,166,21.61,0.0001
15325,76,167,21.61,-0.0003
15326,76,168,21.61,-0.0003
15327,76,169,21.61,-0.0004
15328,76,170,21.61,-0.0004
15329,76,171,21.61,0.0003
15330,76,172,21.61,0.0004
15331,76,173,21.61,0.0002
15332,76,174,21.61,0.0003
15333,76,175,21.61,0.0
15334,76,176,21.61,0.0
15335,76,177,21.61,0.0003
15336,76,178,21.61,-0.0004
15337,76,179,21.61,0.0005
15338,76,180,21.61,0.0001
15339,76,181,21.61,-0.0001
15340,76,182,21.61,-0.0001
15341,76,183,21.61,-0.0004
15342,76,184,21.61,0.0001
15343,76,185,21.61,-0.0003
15344,76,186,21.61,0.0001
15345,76,187,21.61,0.0001
15346,76,188,21.61,-0.0004
15347,76,189,21.61,-0.0002
15348,76,190,21.61,0.0001
15349,76,191,21.61,0.0005
15350,76,192,21.61,0.0
15351,76,193,21.61,0.0004
15352,76,194,21.61,0.0005
15353,76,195,21.61,0.0004
15354,76,196,21.61,0.0001
15355,76,197,21.61,-0.0004
15356,76,198,21.61,0.0004
15357,76,199,21.61,0.0004
15358,76,200,21.61,0.0005
15359,76,201,21.61,-0.0001
15360,76,202,21.61,-0.0001
15361,76,203,21.61,0.0004
15362,76,204,21.61,-0.0003
15363,76,205,21.61,0.0003
15364,76,206,21.61,0.0005
15365,76,207,21.61,0.0
15366,76,208,21.61,0.0002
15367,76,209,21.61,-0.0001
15368,76,210,21.61,0.0003
15369,77,1,21.61,0.0004
15370,77,2,21.61,0.0004
15371,77,3,21.61,0.0
15372,77,4,21.61,-0.0003
15373,77,5,21.61,0.0004
15374,77,6,21.61,0.0001
15375,77,7,21.61,-0.0001
15376,77,8,21.61,-0.0
15377,77,9,21.61,0.0001
15378,77,10,21.61,-0.0004
15379,77,11,21.61,0.0004
15380,77,12,21.61,0.0
15381,77,13,21.61,0.0004
15382,77,14,21.61,-0.0003
15383,77,15,21.61,-0.0001
15384,77,16,21.61,-0.0002
15385,77,17,21.61,0.0003
15386,77,18,21.61,-0.0003
15387,77,19,21.61,-0.0
15388,77,20,21.61,-0.0003
15389,77,21,21.61,0.0004
15390,77,22,21.61,0.0004
15391,77,23,21.6,0.0003
15392,77,24,21.61,0.0001
15393,77,25,21.61,0.0001
15394,77,26,21.61,0.0002
15395,77,27,21.61,0.0001
15396,77,28,21.61,-0.0002
15397,77,29,21.61,0.0003
15398,77,30,21.61,0.0003
15399,77,31,21.61,-0.0
15400,77,32,21.61,-0.0004
15401,77,33,21.61,-0.0001
15402,77,34,21.61,0.0002
15403,77,35,21.61,-0.0002
15404,77,36,21.61,-0.0001
15405,77,37,21.61,-0.0004
15406,77,38,21.61,0.0003
15407,77,39,21.61,0.0004
15408,77,40,21.61,-0.0001
15409,77,41,21.61,0.0003
15410,77,42,21.61,0.0002
15411,77,43,21.61,-0.0002
15412,77,44,21.61,-0.0003
15413,77,45,21.61,0.0004
15414,77,46,21.61,-0.0005
15415,77,47,21.61,0.0003
15416,77,48,21.61,-0.0005
15417,77,49,21.61,-0.0002
15418,77,50,21.61,-0.0001
15419,77,51,21.61,-0.0003
15420,77,52,21.61,0.0
15421,77,53,21.61,0.0003
15422,77,54,21.61,-0.0005
15423,77,55,21.61,0.0003
15424,77,56,21.61,0.0001
15425,77,57,21.61,-0.0001
15426,77,58,21.61,0.0002
15427,77,59,21.61,0.0001
15428,77,60,21.61,0.0003
15429,77,61,21.61,0.0
15430,77,62,21.61,-0.0004
15431,77,63,21.61,-0.0005
15432,77,64,21.61,-0.0005
15433,77,65,21.61,0.0005
15434,77,66,21.61,-0.0003
15435,77,67,21.61,0.0001
15436,77,68,21.61,0.0002
15437,77,69,21.61,-0.0005
15438,77,70,21.61,0.0001
15439,77,71,21.61,-0.0005
15440,77,72,21.61,0.0004
15441,77,73,21.61,0.0001
15442,77,74,21.61,-0.0005
15443,77,75,21.61,-0.0005
15444,77,76,21.61,-0.0003
15445,77,77,21.61,0.0003
15446,77,78,21.61,0.0003
15447,77,79,21.61,0.0002
15448,77,80,21.61,0.0003
15449,77,81,21.61,-0.0004
15450,77,82,21.61,0.0
15451,77,83,21.61,-0.0003
15452,77,84,21.61,0.0003
15453,77,85,21.61,0.0004
15454,77,86,21.61,0.0002
15455,77,87,21.61,-0.0005
15456,77,88,21.61,-0.0004
15457,77,89,21.61,0.0003
15458,77,90,21.61,0.0001
15459,77,91,21.61,-0.0001
15460,77,92,21.61,0.0004
15461,77,93,21.61,0.0003
15462,77,94,21.61,-0.0001
15463,77,95,21.61,0.0001
15464,77,96,21.61,0.0001
15465,77,97,21.61,-0.0004
15466,77,98,21.61,0.0
15467,77,99,21.61,-0.0003
15468,77,100,21.61,0.0001
15469,77,101,21.61,0.0
15470,77,102,21.61,0.0
15471,77,103,21.61,-0.0003
15472,77,104,21.61,-0.0003
15473,77,105,21.61,0.0003
15474,77,106,21.61,-0.0004
15475,77,107,21.61,0.0002
15476,77,108,21.61,0.0001
15477,77,109,21.61,0.0002
15478,77,110,21.61,-0.0004
15479,77,111,21.61,-0.0001
15480,77,112,21.61,0.0003
15481,77,113,21.61,-0.0003
15482,77,114,21.61,-0.0001
15483,77,115,21.61,0.0004
15484,77,116,21.61,-0.0002
15485,77,117,21.61,-0.0004
15486,77,118,21.61,0.0004
15487,77,119,21.61,0.0003
15488,77,120,21.61,0.0004
15489,77,121,21.61,0.0002
15490,77,122,21.61,-0.0003
15491,77,123,21.61,-0.0
15492,77,124,21.61,-0.0003
15493,77,125,21.61,0.0
15494,77,126,21.61,-0.0003
15495,77,127,21.61,-0.0003
15496,77,128,21.61,-0.0002
15497,77,129,21.61,0.0001
15498,77,130,21.61,0.0001
15499,77,131,21.61,0.0001
15500,77,132,21.61,-0.0004
15501,77,133,21.61,-0.0005
15502,77,134,21.61,0.0002
15503,77,135,21.61,0.0004
15504,77,136,21.61,0.0002
15505,77,137,21.61,-0.0004
15506,77,138,21.61,0.0004
15507,77,139,21.61,-0.0005
15508,77,140,21.61,-0.0002
15509,77,141,21.61,-0.0004
15510,77,142,21.61,0.0001
15511,77,143,21.61,0.0
15512,77,144,21.61,0.0002
15513,77,145,21.61,-0.0002
15514,77,146,21.61,0.0004
15515,77,147,21.61,0.0004
15516,77,148,21.61,-0.0003
15517,77,149,21.61,0.0004
15518,77,150,21.61,-0.0002
15519,77,151,21.61,-0.0005
15520,77,152,21.61,0.0003
15521,77,153,21.61,0.0002
15522,77,154,21.61,-0.0004
15523,78,1,21.61,-0.0004
15524,78,2,21.6,-0.0005
15525,78,3,21.6,-0.0004
15526,78,4,21.6,-0.0002
15527,78,5,21.61,-0.0005
15528,78,6,21.61,0.0004
15529,78,7,21.61,0.0001
15530,78,8,21.61,-0.0004
15531,78,9,21.61,0.0002
15532,78,10,21.61,-0.0004
15533,78,11,21.6,-0.0002
15534,78,12,21.61,-0.0003
15535,78,13,21.61,-0.0001
15536,78,14,21.61,-0.0003
15537,78,15,21.61,0.0003
15538,78,16,21.61,-0.0001
15539,78,17,21.61,0.0002
15540,78,18,21.61,0.0001
15541,78,19,21.61,-0.0
15542,78,20,21.6,0.0003
15543,78,21,21.6,0.0001
15544,78,22,21.61,0.0004
15545,78,23,21.61,-0.0002
15546,78,24,21.61,-0.0
15547,78,25,21.61,-0.0005
15548,78,26,21.6,0.0001
15549,78,27,21.61,0.0001
15550,78,28,21.61,0.0004
15551,78,29,21.61,-0.0005
15552,78,30,21.61,-0.0002
15553,78,31,21.61,-0.0004
15554,78,32,21.61,0.0001
15555,78,33,21.61,0.0002
15556,78,34,21.61,-0.0004
15557,78,35,21.6,0.0005
15558,78,36,21.6,0.0001
15559,78,37,21.61,-0.0004
15560,78,38,21.61,-0.0003
15561,78,39,21.61,-0.0001
15562,78,40,21.61,0.0003
15563,78,41,21.61,-0.0
15564,78,42,21.61,0.0001
15565,78,43,21.61,0.0005
15566,78,44,21.61,0.0003
15567,78,45,21.6,0.0004
15568,78,46,21.61,0.0003
15569,78,47,21.61,-0.0004
15570,78,48,21.61,-0.0001
15571,78,49,21.61,-0.0003
15572,78,50,21.61,-0.0001
15573,78,51,21.61,0.0003
15574,78,52,21.6,-0.0002
15575,78,53,21.6,-0.0001
15576,78,54,21.61,0.0004
15577,78,55,21.61,-0.0002
15578,78,56,21.6,-0.0002
15579,78,57,21.61,0.0002
15580,78,58,21.61,0.0
15581,78,59,21.61,0.0001
15582,78,60,21.61,-0.0001
15583,78,61,21.61,-0.0004
15584,78,62,21.61,-0.0005
15585,78,63,21.61,-0.0005
15586,78,64,21.61,-0.0001
15587,78,65,21.61,0.0004
15588,78,66,21.61,0.0001
15589,78,67,21.61,-0.0005
15590,78,68,21.61,-0.0
15591,78,69,21.61,-0.0002
15592,78,70,21.61,0.0001
15593,78,71,21.61,-0.0
15594,78,72,21.6,-0.0002
15595,78,73,21.61,-0.0005
15596,78,74,21.61,0.0003
15597,78,75,21.61,0.0004
15598,78,76,21.61,0.0002
15599,78,77,21.61,0.0004
15600,78,78,21.6,0.0003
15601,78,79,21.61,0.0003
15602,78,80,21.61,0.0003
15603,78,81,21.61,-0.0004
15604,78,82,21.61,0.0001
15605,78,83,21.61,-0.0005
15606,78,84,21.61,0.0002
15607,78,85,21.61,0.0
15608,78,86,21.61,-0.0002
15609,78,87,21.61,0.0002
15610,78,88,21.61,0.0
15611,78,89,21.61,0.0004
15612,78,90,21.61,0.0003
15613,78,91,21.61,0.0001
15614,78,92,21.6,0.0004
15615,78,93,21.6,0.0001
15616,78,94,21.61,-0.0002
15617,78,95,21.61,0.0004
15618,78,96,21.61,0.0001
15619,78,97,21.61,-0.0003
15620,78,98,21.61,0.0001
15621,78,99,21.61,-0.0001
15622,78,100,21.61,-0.0002
15623,78,101,21.61,-0.0
15624,78,102,21.61,0.0002
15625,78,103,21.61,-0.0005
15626,78,104,21.61,0.0004
15627,78,105,21.61,0.0002
15628,78,106,21.61,0.0002
15629,78,107,21.6,-0.0004
15630,78,108,21.61,0.0002
15631,78,109,21.61,-0.0
15632,78,110,21.61,-0.0002
15633,78,111,21.61,-0.0004
